id,created_at,answers,metadata
8bfdbf14-beb0-4a64-a48c-e689d9725de0,2025-05-01 17:53:11.082812+00,"{""1"":""Never - creativity can't be automated"",""2"":""Software development lifecycle"",""3"":""Fear of the unknown"",""4"":""The company deploying the agents"",""5"":""Memory"",""6"":""5-10 (balance of specialization and coordination)"",""7"":""Job security (including your own position)"",""8"":""Reasoning failures under uncertainty"",""9"":""Open source transparency"",""10"":""Provide oversight and creative direction"",""11"":""This is just the beginning - I can't wait to see what new leaps forwards are coming.""}","{""timeZone"":""Europe/Paris"",""timestamp"":""2025-05-01T17:53:10.951Z"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Avast/134.0.0.0""}"
8fbd803f-241b-4dcc-841d-0f1ba1dda69b,2025-05-08 18:38:35.055087+00,"{""1"":""Already happening for simple tasks"",""2"":""Software development lifecycle"",""3"":""We ARE deploying them now"",""4"":""No opinion"",""5"":""Memory"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""No opinion"",""8"":""Reasoning failures under uncertainty"",""9"":""Open source transparency"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""America/New_York"",""timestamp"":""2025-05-08T18:38:34.848Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36""}"
9052790d-cc7d-4b8c-be94-023418270198,2025-04-29 17:04:23.581007+00,"{""1"":""Already happening for simple tasks"",""2"":""Software development lifecycle"",""3"":""We ARE deploying them now"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""Perfect theory of mind about humans"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Nothing, the risks outweigh the benefits"",""8"":""The need for human oversight"",""9"":""Market competition and user choice"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""Europe/Zagreb"",""timestamp"":""2025-04-29T17:04:23.308Z"",""userAgent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/135.0.7049.83 Mobile/15E148 Safari/604.1""}"
9568cb61-c442-4e32-8725-90a25e276459,2025-04-30 15:00:36.635919+00,"{""1"":""Never - creativity can't be automated"",""2"":""Knowledge work industry"",""3"":""Regulatory/compliance concerns"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""True causal reasoning"",""6"":""5-10 (balance of specialization and coordination)"",""7"":""Nothing, the risks outweigh the benefits"",""8"":""Lack of genuine curiosity and self-directed learning"",""9"":""Open source transparency"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""America/New_York"",""timestamp"":""2025-04-30T15:00:36.347Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36""}"
9686ba2e-1ae8-4b50-9808-fc3fae420379,2025-05-08 19:20:38.6387+00,"{""1"":""Already happening for simple tasks"",""2"":""Corporate decision-making hierarchies"",""3"":""Fear of the unknown"",""4"":""The agents themselves (new legal frameworks needed)"",""5"":""True causal reasoning"",""6"":""50+ (massive specialization networks)"",""7"":""Control (allow autonomous decision execution)"",""8"":""Reasoning failures under uncertainty"",""9"":""Strong regulation and licensing"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""Europe/Zurich"",""timestamp"":""2025-05-08T19:20:38.398Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36""}"
979812e8-7b8e-41e3-ab88-41dd1d76dd61,2025-05-08 18:34:11.828253+00,"{""1"":""Never - creativity can't be automated"",""2"":""Traditional education systems"",""3"":""No opinion"",""4"":""The company deploying the agents"",""5"":""True causal reasoning"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Control (allow autonomous decision execution)"",""8"":""Reasoning failures under uncertainty"",""9"":""Open source transparency"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""America/New_York"",""timestamp"":""2025-05-08T18:34:11.592Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36""}"
9a1bf7c5-2c91-4ab6-90d7-faef2b7e68c7,2025-04-29 16:16:41.278497+00,"{""1"":""Already happening for simple tasks"",""2"":""Software development lifecycle"",""3"":""We ARE deploying them now"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""Self-modification of their own architecture"",""6"":""5-10 (balance of specialization and coordination)"",""7"":""Job security (including your own position)"",""8"":""The need for human oversight"",""9"":""Market competition and user choice"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""America/Los_Angeles"",""timestamp"":""2025-04-29T16:16:40.684Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36""}"
9d09d5db-a9a8-4f46-808d-2fede290c0cc,2025-05-08 18:35:20.259989+00,"{""1"":""5-10 years for most programming tasks"",""2"":""Traditional education systems"",""3"":""Fear of the unknown"",""4"":""The company deploying the agents"",""5"":""No opinion"",""6"":""No opinion"",""7"":""No opinion"",""8"":""No opinion"",""9"":""No opinion"",""10"":""No opinion""}","{""timeZone"":""America/New_York"",""timestamp"":""2025-05-08T18:35:19.999Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36""}"
9d4e62a4-890c-45ab-81ce-bbead58d3886,2025-04-29 16:10:01.644065+00,"{""1"":""Already happening for simple tasks"",""2"":""Knowledge work industry"",""3"":""We ARE deploying them now"",""4"":""The company deploying the agents"",""5"":""True causal reasoning"",""6"":""5-10 (balance of specialization and coordination)"",""7"":""Nothing, the risks outweigh the benefits"",""8"":""Reasoning failures under uncertainty"",""9"":""Market competition and user choice"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""America/Phoenix"",""timestamp"":""2025-04-29T16:10:00.351Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15""}"
9db0b598-368b-40e4-b62d-7e0e1ab9a5a8,2025-04-29 17:04:32.194013+00,"{""1"":""Already happening for simple tasks"",""2"":""Software development lifecycle"",""3"":""Technical leadership doesn't understand the potential"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""True causal reasoning"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Job security (including your own position)"",""8"":""Reasoning failures under uncertainty"",""9"":""Strong regulation and licensing"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""Europe/Zagreb"",""timestamp"":""2025-04-29T17:04:31.714Z"",""userAgent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/135.0.7049.83 Mobile/15E148 Safari/604.1""}"
9deb3ddc-98de-48fe-b286-84626ab36cd5,2025-05-08 18:38:19.696967+00,"{""1"":""No opinion"",""2"":""Software development lifecycle"",""3"":""Regulatory/compliance or technical readiness concerns"",""4"":""The company deploying the agents"",""5"":""Self-modification of their own architecture"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Privacy (complete work environment monitoring)"",""8"":""Reasoning failures under uncertainty"",""9"":""Open source transparency"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""America/Chicago"",""timestamp"":""2025-05-08T18:38:19.438Z"",""userAgent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1""}"
9fa9290a-2756-4538-b20d-91dce17e8d89,2025-05-08 18:34:58.901056+00,"{""1"":""Already happening for simple tasks"",""2"":""Knowledge work industry"",""3"":""We ARE deploying them now"",""4"":""The company deploying the agents"",""5"":""Memory"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Job security (including your own position)"",""8"":""Reasoning failures under uncertainty"",""9"":""Strong regulation and licensing"",""10"":""Provide oversight and creative direction"",""11"":""We're building Minsky's Society of Mind""}","{""timeZone"":""America/Los_Angeles"",""timestamp"":""2025-05-08T18:34:58.651Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15""}"
a0187226-4b70-4bad-8b39-a42d3c1ebd39,2025-05-08 19:15:41.300572+00,"{""1"":""Never - creativity can't be automated"",""2"":""No opinion"",""3"":""Regulatory/compliance or technical readiness concerns"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""No opinion"",""6"":""No opinion"",""7"":""Job security (including your own position)"",""8"":""No opinion"",""9"":""No opinion"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""America/Los_Angeles"",""timestamp"":""2025-05-08T19:15:40.459Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36""}"
a057253f-45d0-4686-81a8-85bc302917be,2025-05-08 18:35:38.407527+00,"{""1"":""Already happening for simple tasks"",""2"":""Corporate decision-making hierarchies"",""3"":""Fear of the unknown"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""No opinion"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Control (allow autonomous decision execution)"",""8"":""Reasoning failures under uncertainty"",""9"":""Open source transparency"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""America/New_York"",""timestamp"":""2025-05-08T18:35:39.712Z"",""userAgent"":""Mozilla/5.0 (Android 15; Mobile; rv:140.0) Gecko/140.0 Firefox/140.0""}"
a2e51399-93b0-4c85-9449-ffa1d63998ea,2025-05-08 18:33:13.815615+00,"{""1"":""5-10 years for most programming tasks"",""2"":""Knowledge work industry"",""3"":""Technical leadership doesn't understand the potential"",""4"":""The company deploying the agents"",""5"":""Perfect theory of mind about humans"",""6"":""50+ (massive specialization networks)"",""7"":""Control (allow autonomous decision execution)"",""8"":""The need for human oversight"",""9"":""Strong regulation and licensing"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""America/New_York"",""timestamp"":""2025-05-08T18:33:13.614Z"",""userAgent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/136.0.7103.56 Mobile/15E148 Safari/604.1""}"
a43bc880-cd5f-4ead-a5bf-654bca95e4e1,2025-05-08 18:37:54.257143+00,"{""1"":""Machines will write 99% of code by 2030"",""2"":""Software development lifecycle"",""3"":""Technical leadership doesn't understand the potential"",""4"":""The company deploying the agents"",""5"":""Memory"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Control (allow autonomous decision execution)"",""8"":""Reasoning failures under uncertainty"",""9"":""Open source transparency"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""America/New_York"",""timestamp"":""2025-05-08T18:37:54.115Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:138.0) Gecko/20100101 Firefox/138.0""}"
a636547a-2f8a-480a-b765-080cea2b77d9,2025-04-29 17:18:29.004983+00,"{""1"":""Machines will write 99% of code by 2030"",""2"":""Knowledge work industry"",""3"":""We ARE deploying them now"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""True causal reasoning"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Nothing, the risks outweigh the benefits"",""8"":""Lack of genuine curiosity and self-directed learning"",""9"":""Open source transparency"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""America/Los_Angeles"",""timestamp"":""2025-04-29T17:18:27.558Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Safari/605.1.15""}"
a7e334df-d5ca-4da9-b5c5-18e31ab4b7a2,2025-04-29 17:03:44.257939+00,"{""1"":""Never - creativity can't be automated"",""2"":""Corporate decision-making hierarchies"",""3"":""Technical leadership doesn't understand the potential"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""Perfect theory of mind about humans"",""6"":""5-10 (balance of specialization and coordination)"",""7"":""Job security (including your own position)"",""8"":""Inability to truly understand human emotions"",""9"":""Strong regulation and licensing"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""Europe/Zagreb"",""timestamp"":""2025-04-29T17:03:44.068Z"",""userAgent"":""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""}"
aa8193a8-7aa5-45db-a50f-de7b26288cf0,2025-04-29 17:07:46.256744+00,"{""1"":""Already happening for simple tasks"",""2"":""Software development lifecycle"",""3"":""We ARE deploying them now"",""4"":""The company deploying the agents"",""5"":""Self-modification of their own architecture"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Control (allow autonomous decision execution)"",""8"":""Reasoning failures under uncertainty"",""9"":""Self-governing AI systems"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""America/New_York"",""timestamp"":""2025-04-29T17:07:45.920Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Safari/605.1.15""}"
aabe8139-2af7-426b-b187-e9f1d9b5807c,2025-05-08 18:35:41.901017+00,"{""1"":""Already happening for simple tasks"",""2"":""Traditional education systems"",""3"":""Regulatory/compliance or technical readiness concerns"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""No opinion"",""6"":""No opinion"",""7"":""Nothing, the risks outweigh the benefits"",""8"":""Reasoning failures under uncertainty"",""9"":""Open source transparency"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""Australia/Brisbane"",""timestamp"":""2025-05-08T18:35:41.651Z"",""userAgent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1""}"
abddb50b-2bfb-4cb2-8582-4c7e8a6681a0,2025-05-08 18:36:13.473006+00,"{""1"":""Already happening for simple tasks"",""2"":""Knowledge work industry"",""3"":""Regulatory/compliance or technical readiness concerns"",""4"":""The company deploying the agents"",""5"":""Self-modification of their own architecture"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Control (allow autonomous decision execution)"",""8"":""The need for human oversight"",""9"":""Self-governing AI systems"",""10"":""Develop new types of work we can't yet imagine"",""11"":""wondering how much AI understanding is required to achieve employment doing what I'm enjoying. 10,000+ hours so far.""}","{""timeZone"":""America/Los_Angeles"",""timestamp"":""2025-05-08T18:36:13.251Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36""}"
afeab6e7-fe77-4a9f-b0c8-9bb9b69b2159,2025-04-29 14:54:04.791318+00,"{""1"":""Already happening for simple tasks"",""2"":""Software development lifecycle"",""3"":""Technical leadership doesn't understand the potential"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""True causal reasoning"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Job security (including your own position)"",""8"":""Reasoning failures under uncertainty"",""9"":""Open source transparency"",""10"":""Be largely unnecessary for knowledge work""}","{""timeZone"":""America/New_York"",""timestamp"":""2025-04-29T14:54:02.152Z"",""userAgent"":""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36""}"
b026c3c6-547c-48e4-ad1d-9f5b941d59c1,2025-05-08 18:32:43.906985+00,"{""1"":""Already happening for simple tasks"",""2"":""Software development lifecycle"",""3"":""Technical leadership doesn't understand the potential"",""4"":""The company deploying the agents"",""5"":""No opinion"",""6"":""No opinion"",""7"":""No opinion"",""8"":""No opinion"",""9"":""No opinion"",""10"":""No opinion""}","{""timeZone"":""Europe/Amsterdam"",""timestamp"":""2025-05-08T18:32:43.680Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36""}"
b04f0fdc-6b46-4a8d-91d4-021aef63ba9f,2025-05-08 18:44:29.767069+00,"{""1"":""5-10 years for most programming tasks"",""2"":""Software development lifecycle"",""3"":""No opinion"",""4"":""The developers who built the system"",""5"":""Memory"",""6"":""2-3 (minimal communication overhead)"",""7"":""Job security (including your own position)"",""8"":""The need for human oversight"",""9"":""No opinion"",""10"":""No opinion""}","{""timeZone"":""Europe/Zurich"",""timestamp"":""2025-05-08T18:44:29.578Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36""}"
b0a14eeb-296b-4618-8e3d-1bb93ace83f0,2025-05-08 18:45:58.168924+00,"{""1"":""Already happening for simple tasks"",""2"":""Software development lifecycle"",""3"":""We ARE deploying them now"",""4"":""The company deploying the agents"",""5"":""True causal reasoning"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Control (allow autonomous decision execution)"",""8"":""Reasoning failures under uncertainty"",""9"":""Self-governing AI systems"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""America/Toronto"",""timestamp"":""2025-05-08T18:45:57.776Z"",""userAgent"":""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36""}"
b44770f7-a5cd-47f6-a1e8-1481b8060c40,2025-05-28 04:43:29.343128+00,"{""1"":""Never - creativity can't be automated"",""2"":""Traditional education systems"",""3"":""We ARE deploying them now"",""4"":""The company deploying the agents"",""5"":""No opinion"",""6"":""No opinion"",""7"":""No opinion"",""8"":""No opinion"",""9"":""No opinion"",""10"":""No opinion""}","{""timeZone"":""America/Vancouver"",""timestamp"":""2025-05-28T04:43:28.984Z"",""userAgent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1""}"
b82cf1e5-c7f9-492e-95ca-7935d50d4cb0,2025-04-29 12:53:12.08797+00,"{""1"":""Never - creativity can't be automated"",""2"":""Knowledge work industry"",""3"":""Regulatory/compliance concerns"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""True causal reasoning"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Nothing, the risks outweigh the benefits"",""8"":""The need for human oversight"",""9"":""Open source transparency"",""10"":""Be largely unnecessary for knowledge work""}","{""timeZone"":""America/Toronto"",""timestamp"":""2025-04-29T12:53:12.276Z"",""userAgent"":""Mozilla/5.0 (Android 15; Mobile; rv:137.0) Gecko/137.0 Firefox/137.0""}"
bb79483c-8c0e-4ac3-9dbd-3578f41ad24e,2025-05-08 19:46:29.586322+00,"{""1"":""Never - creativity can't be automated"",""2"":""Knowledge work industry"",""3"":""We ARE deploying them now"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""Memory"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Job security (including your own position)"",""8"":""Reasoning failures under uncertainty"",""9"":""Open source transparency"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""America/Los_Angeles"",""timestamp"":""2025-05-08T19:46:29.044Z"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36""}"
bcf84ccf-d25f-45c3-a7fd-2e268e8074ae,2025-04-29 12:51:50.924014+00,"{""1"":""Already happening for simple tasks"",""2"":""Software development lifecycle"",""3"":""We ARE deploying them now"",""4"":""The developers who built the system"",""5"":""Self-modification of their own architecture"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Job security (including your own position)"",""8"":""The need for human oversight"",""9"":""Market competition and user choice"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""UTC"",""timestamp"":""2025-04-29T12:51:43.388Z"",""userAgent"":""Mozilla/5.0 (X11; Linux x86_64; rv:137.0) Gecko/20100101 Firefox/137.0""}"
be527c4f-186a-4016-b4d2-7f12dd48776f,2025-05-08 18:33:58.07487+00,"{""1"":""5-10 years for most programming tasks"",""2"":""Traditional education systems"",""3"":""Regulatory/compliance or technical readiness concerns"",""4"":""The company deploying the agents"",""5"":""Memory"",""6"":""5-10 (balance of specialization and coordination)"",""7"":""Privacy (complete work environment monitoring)"",""8"":""The need for human oversight"",""9"":""No opinion"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""America/Los_Angeles"",""timestamp"":""2025-05-08T18:33:57.908Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0""}"
c1b4dd8f-8812-4941-a30d-0e50fcc4364f,2025-04-29 13:18:57.500314+00,"{""1"":""Machines will write 99% of code by 2030"",""2"":""Traditional education systems"",""3"":""We ARE deploying them now"",""4"":""The agents themselves (new legal frameworks needed)"",""5"":""Self-modification of their own architecture"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Job security (including your own position)"",""8"":""Lack of genuine curiosity and self-directed learning"",""9"":""Open source transparency"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""America/New_York"",""timestamp"":""2025-04-29T13:18:56.263Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0""}"
c23438a1-74b7-4611-80f4-0201caebb287,2025-05-08 18:33:54.726941+00,"{""1"":""5-10 years for most programming tasks"",""2"":""Knowledge work industry"",""3"":""Technical leadership doesn't understand the potential"",""4"":""The developers who built the system"",""5"":""Self-modification of their own architecture"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Job security (including your own position)"",""8"":""The need for human oversight"",""9"":""Self-governing AI systems"",""10"":""Provide oversight and creative direction""}","{""timeZone"":""Europe/Amsterdam"",""timestamp"":""2025-05-08T18:33:54.586Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36""}"
c2b9ca8d-6e36-47fc-8da7-236dc8e26ddc,2025-05-08 18:35:54.919677+00,"{""1"":""5-10 years for most programming tasks"",""2"":""Software development lifecycle"",""3"":""Technical leadership doesn't understand the potential"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""True causal reasoning"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Privacy (complete work environment monitoring)"",""8"":""Lack of genuine curiosity and self-directed learning"",""9"":""Market competition and user choice"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""America/Los_Angeles"",""timestamp"":""2025-05-08T18:35:54.331Z"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36""}"
c567a18b-df14-449e-8695-c36a0d20438c,2025-05-01 15:14:55.403068+00,"{""1"":""Already happening for simple tasks"",""2"":""Software development lifecycle"",""3"":""We ARE deploying them now"",""4"":""All decisions need human approval (defeating the purpose)"",""5"":""True causal reasoning"",""6"":""Fluid/dynamic number based on task (emergent organization)"",""7"":""Privacy (complete work environment monitoring)"",""8"":""The need for human oversight"",""9"":""Open source transparency"",""10"":""Develop new types of work we can't yet imagine""}","{""timeZone"":""Europe/London"",""timestamp"":""2025-05-01T15:14:54.033Z"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36""}"
